,author.properties.image,author.properties.name,author.properties.url,author.type,claimReviewed,datePublished,itemReviewed.properties.author.properties.jobTitle,itemReviewed.properties.author.properties.name,itemReviewed.properties.author.properties.sameAs,itemReviewed.properties.author.type,itemReviewed.properties.datePublished,itemReviewed.properties.image,itemReviewed.properties.name,itemReviewed.type,reviewRating.properties.alternateName,reviewRating.properties.bestRating,reviewRating.properties.image,reviewRating.properties.ratingValue,reviewRating.properties.worstRating,reviewRating.type,sameAs,url
0,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""A law enforcement officer is more likely to commit a crime than a CWP (concealed weapons permit) holder.""",2018-02-26 18:03:14 UTC,Florida State Representative,Matt Caldwell,,http://schema.org/Person,2018-02-21,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/mattcaldwell.jpg,In an interview on CNN,http://schema.org/CreativeWork,False,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-false.jpg,2,1,http://schema.org/Rating,,http://www.politifact.com/florida/statements/2018/feb/23/matt-caldwell/florida-lawmaker-repeats-dodgy-claim-about-crimes-/
1,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"In most states, you can buy an assault rifle with no proof of ID, but in every state, you need proof of ID to vote.",2018-02-22 21:02:32 UTC,on the Internet,Viral image,https://twitter.com/ArevaMartin/status/965236419433082880,http://schema.org/Person,2018-02-18,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/Success-Kid.jpg,in a tweet,http://schema.org/CreativeWork,Mostly False,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-mostlyfalse.jpg,3,1,http://schema.org/Rating,,http://www.politifact.com/truth-o-meter/statements/2018/feb/22/viral-image/fact-checking-meme-id-requirements-buying-guns-vot/
2,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""I have been much tougher on Russia than Obama, just look at the facts. Total Fake News!""",2018-02-20 22:25:11 UTC,President,Donald Trump,https://twitter.com/realDonaldTrump/status/965943827931549696?ref_src=twsrc%5Etfw&ref_url=http%3A%2F%2Fcms.politifact.com%2Ftruth-o-meter%2Fstatements%2F2018%2Ffeb%2F20%2Fdonald-trump%2Fhas-donald-trump-been-much-tougher-russia-barack-o%2F,http://schema.org/Person,2018-02-20,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/NYT_TRUMP_CAMPAIGN_5.jpg,in a tweet,http://schema.org/CreativeWork,Mostly False,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-mostlyfalse.jpg,3,1,http://schema.org/Rating,,http://www.politifact.com/truth-o-meter/statements/2018/feb/20/donald-trump/has-donald-trump-been-much-tougher-russia-barack-o/
3,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""Forty percent of the guns in this country are sold without any background checks.""",2018-02-20 22:10:09 UTC,U.S. Senator,Bernie Sanders,https://www.nbcnews.com/meet-the-press/video/full-sanders-interview-obama-was-in-a-difficult-position-on-russia-1164410435646,http://schema.org/Person,2018-02-18,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/Bernie_Sanders.jpg,"in a statement on ""Meet the Press""",http://schema.org/CreativeWork,False,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-false.jpg,2,1,http://schema.org/Rating,,http://www.politifact.com/florida/statements/2018/feb/20/bernie-s/bernie-sanders-repeats-false-claim-about-backgroun/
4,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"Says Gov. Rick Scott ""ended $20 million in funding for mental health care despite Florida already ranking at the bottom.""",2018-02-21 21:47:51 UTC,organization,Florida Democratic Party,http://www.floridadems.org/news/parkland-students-floridians-speak-out-against-rick-scott,http://schema.org/Person,2018-02-19,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/Donkey.jpg,in a news release,http://schema.org/CreativeWork,Half True,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-halftrue.jpg,4,1,http://schema.org/Rating,,http://www.politifact.com/florida/statements/2018/feb/21/florida-democratic-party/florida-democatic-party-says-gov-scott-ended-strea/
5,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,Say David Hogg is a crisis actor.,2018-02-21 22:49:58 UTC,on the internet,Bloggers,https://153news.net/watch_video.php?v=6GADS2OU2D59,http://schema.org/Person,2018-02-21,http://static.politifact.com.s3.amazonaws.com/mugs/mug-bloggers.jpg,blog posts,http://schema.org/CreativeWork,Pants on Fire,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-pof.png,1,1,http://schema.org/Rating,,http://www.politifact.com/florida/statements/2018/feb/21/blog-posting/why-you-shouldnt-believe-claims-stoneman-high-stud/
6,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""The majority of Georgians incarcerated in local jails have never been convicted of crime. They are simply too poor to pay their bail.""",2018-02-21 20:56:45 UTC,Georgia gubernatorial candidate,Stacey Abrams,https://staceyabrams.com/criminaljusticereform/,http://schema.org/Person,2018-02-14,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/Abrams.jpg,campaign website,http://schema.org/CreativeWork,Half True,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-halftrue.jpg,4,1,http://schema.org/Rating,,http://www.politifact.com/georgia/statements/2018/feb/21/stacey-abrams/majority-georgians-jail-locked-being-too-poor-pay-/
7,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"Says NRA head Wayne LaPierre said, ""We believe in absolutely gun-free, zero-tolerance, totally safe schools. That means no guns in America’s schools. Period.""",2018-02-23 15:43:15 UTC,A gun-control advocacy group,Everytown for Gun Safety,https://twitter.com/Everytown/status/966701532015153153,http://schema.org/Person,2018-02-22,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/Everytown_logo_2.jpg,In a tweet,http://schema.org/CreativeWork,Half True,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-halftrue.jpg,4,1,http://schema.org/Rating,,http://www.politifact.com/truth-o-meter/statements/2018/feb/23/everytown-gun-safety/did-nras-lapierre-once-call-gun-free-schools/
8,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""So many of these people that commit the mass murders end up being Democrats.""",2018-02-23 17:56:49 UTC,Congress member,Claudia Tenney,http://www.talk1300.com/CMT/podcast/FSC221181.mp3,http://schema.org/Person,2018-02-21,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/Claudia_Tenney_Thumbnail.jpg,,http://schema.org/CreativeWork,Pants on Fire,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-pof.png,1,1,http://schema.org/Rating,,http://www.politifact.com/new-york/statements/2018/feb/23/claudia-tenney/do-many-mass-shooters-end-being-democrats-rep-tenn/
9,http://static.politifact.com/mediapage/jpgs/politifact-logo-big.jpg,PolitiFact,https://www.politifact.com,http://schema.org/Organization,"""Here in Florida, despite 14 school shootings in eight years, we still have some of the weakest gun laws in the nation.""",2018-02-23 16:13:12 UTC,Gubernatorial candidate,Philip Levine,https://www.youtube.com/watch?v=9cuyuF2RMlg,http://schema.org/Person,2018-02-20,http://static.politifact.com.s3.amazonaws.com/politifact/mugs/phillevine.jpg,in a TV ad,http://schema.org/CreativeWork,Mostly False,7,https://dhpikd1t89arn.cloudfront.net/rating_images/politifact/tom-mostlyfalse.jpg,3,1,http://schema.org/Rating,,http://www.politifact.com/florida/statements/2018/feb/23/philip-levine/14-schools-shootings-2010-florida-not-really/
